timestamp,omega_x,omega_y,omega_z,alpha_x,alpha_y,alpha_z
1832898920448,45.6875,3.3750,7.5000,-0.2200,-0.1900,-0.3400
1832918974464,56.6250,1.5000,6.8125,-0.1300,-0.1000,-0.3600
1832920023040,66.9375,1.3125,6.0625,-0.1900,0.0500,-0.1100
1832940077056,88.5625,3.8750,4.7500,-0.0700,0.1600,0.1000
1832960131072,86.6875,4.5625,4.7500,-0.0500,-0.1100,0.0900
1832979922944,69.5000,3.0625,3.4375,-0.0800,-0.1600,-0.4500
1832999976960,62.2500,-1.3750,5.1250,-0.2400,0.0900,-0.1500
1833020030976,74.2500,-4.5000,5.0000,-0.0700,-0.2300,0.2100
1833040084992,91.7500,-6.5625,4.8750,-0.0700,-0.2300,0.2100
1833060007936,102.3125,-4.6875,5.8125,0.1000,0.2100,-0.0100
1833079930880,79.8750,-4.0625,6.6250,-0.0100,0.2200,-0.2500
1833099984896,10.7500,0.0000,2.5625,-0.0700,-0.3100,-0.4300
1833120038912,17.3750,-2.0000,1.3750,-0.1300,-0.1000,-0.0500
1833118990336,33.1875,-3.5625,0.5625,-0.1700,-0.1300,0.2200
1833139044352,53.1875,-4.7500,-1.3125,-0.0600,-0.0400,0.2100
1833159098368,68.8750,-4.8750,-2.1875,0.0700,-0.1600,0.1800
1833178890240,64.8125,-7.0625,-1.2500,0.0000,0.0000,-0.2700
1833198944256,7.9375,-10.5000,0.8750,-0.2700,0.3500,-0.7900
1833218998272,-22.7500,-22.5000,0.1250,-0.5800,0.2300,-0.5400
1833219915776,-25.7500,-42.8750,-8.1250,-0.2600,0.3500,-0.3200
1833239969792,-25.7500,-42.8750,-8.1250,-0.2600,0.3500,-0.3200
1833260023808,-28.1875,-54.5625,-12.3750,-0.1900,0.1900,-0.3600
1833279946752,-41.4375,-66.3750,-9.1875,-0.1000,0.1800,-0.3700
1833299869696,-57.0625,-78.8750,-6.4375,-0.4000,-0.0600,-0.4500
1833319923712,-52.0625,-87.4375,-8.8125,-0.7800,0.1200,0.0700
1833319006208,-52.9375,-92.2500,-11.4375,-0.6000,0.3900,-0.0400
1833338929152,-57.8125,-97.1875,-17.3750,-0.1300,0.0400,-0.2300
1833358983168,-59.8750,-95.4375,-17.3125,-0.0200,-0.0900,-0.0300
1833378906112,-84.8125,-86.8750,-12.5625,-0.0800,0.0900,0.2500
1833398960128,-86.6875,-81.6875,-11.9375,-0.2100,0.1600,0.2800
1833400008704,-86.8125,-79.2500,-13.1250,-0.1000,0.0300,0.2300
1833420062720,-81.7500,-75.9375,-14.0000,-0.1400,0.0700,0.1700
1833440116736,-70.2500,-71.2500,-13.5000,-0.1000,0.0300,0.1400
1833460039680,-69.0625,-70.0625,-12.5000,-0.1400,0.0800,0.2100
1833479962624,-80.6875,-68.3750,-9.6250,-0.2700,0.2600,0.1800
1833500016640,-64.9375,-66.7500,-9.6250,-0.3000,-0.0400,-0.1600
1833520070656,-56.2500,-65.5625,-10.3750,0.0100,0.1300,-0.2800
1833539993600,-63.6250,-65.0625,-10.0625,-0.1500,-0.0400,-0.3300
1833560047616,-64.5000,-66.1250,-7.0000,-0.3900,-0.0300,-0.3400
1833579970560,-59.6250,-68.3750,-3.6875,-0.4000,0.0900,-0.3400
1833600024576,-56.7500,-67.1250,-1.8750,-0.1800,0.0900,-0.5800
1833619947520,-63.0000,-65.0625,0.7500,0.0300,-0.0300,-0.5100
1833619030016,-64.9375,-62.6875,3.5000,0.0300,-0.0300,-0.5100
1833639084032,-63.8750,-50.8750,8.0625,-0.0400,0.3200,-0.3600
1833659006976,-55.8750,-35.8750,10.4375,-0.1300,0.3700,-0.4300
1833678929920,-44.6250,-20.0625,15.4375,0.0900,0.0900,-0.6200
1833698983936,-35.5000,-2.5000,23.0625,-0.0300,0.1000,-0.6400
1833719037952,-28.6875,7.1875,26.1250,-0.0600,0.2200,-0.6400
1833719955456,-22.1875,15.9375,29.0625,-0.1200,0.2500,-0.5300
1833740009472,-19.0000,30.2500,35.7500,0.2900,0.4900,-0.2200
1833760063488,-24.7500,42.3125,45.8125,0.1400,0.1700,-0.5100
1833779855360,-26.0000,53.1250,58.1250,-0.6600,0.1300,-0.7100
1833799909376,-20.6250,63.7500,65.3750,-1.1800,-0.1000,-0.3900
1833818914816,5.2500,77.3125,63.9375,-0.5800,0.4700,-0.3100
1833838968832,37.3750,90.2500,58.1250,-0.1600,0.6600,0.0600
1833859022848,39.1875,93.9375,52.3750,0.1000,0.5200,0.2800
1833878945792,10.4375,91.4375,49.6875,-0.1700,0.1400,0.3500
1833898868736,-27.1250,87.3125,50.4375,-0.8300,0.1100,0.0200
1833900048384,-34.5625,84.9375,45.5625,-1.0500,0.1200,-0.0900
1833920102400,-34.5625,84.9375,45.5625,-1.0500,0.1200,-0.0900
1833940025344,-2.4375,86.3125,36.6875,-0.7800,0.3700,0.0900
1833960079360,11.2500,94.9375,27.2500,-0.7100,0.3300,0.2500
1833980002304,-12.3125,92.6250,24.0625,-0.8200,0.0200,-0.1200
1834000056320,-13.0625,83.8125,20.7500,-0.7400,0.0300,0.1300
1834019979264,-0.8125,80.5000,15.9375,-0.4700,0.1000,0.2900
1834019979264,-0.8125,80.5000,15.9375,-0.4700,0.1000,0.2900
1834040033280,29.2500,81.0625,10.3125,-0.3400,0.1500,0.6900
1834060087296,11.3750,81.4375,8.4375,-0.6700,0.1600,0.5800
1834080010240,-25.8125,73.9375,7.9375,-0.5600,-0.0200,-0.2100
1834099933184,-22.9375,69.2500,5.8125,-0.3200,0.1100,-0.0700
1834119987200,-20.3125,70.2500,3.1250,-0.2900,0.0800,-0.1200
1834119069696,-12.7500,72.0625,2.1250,-0.2900,0.0800,-0.1200
1834138992640,-2.2500,74.6250,0.6875,-0.4200,0.0000,0.2900
1834159046656,-5.6250,71.0000,-1.3750,-0.4900,0.0500,0.2500
1834178969600,-11.0000,61.6875,-3.0000,-0.3100,0.0700,-0.0400
1834199023616,-16.9375,49.2500,-5.6250,-0.2100,0.3700,-0.5100
1834219995136,-19.3125,47.5000,-8.1250,-0.3700,0.2700,0.1400
1834240049152,-16.0000,43.6250,-10.3750,-0.1100,0.3000,0.0100
1834259972096,-7.8125,37.3750,-12.6250,-0.2000,0.2800,-0.1700
1834279895040,-5.3125,27.3750,-20.4375,-0.1300,0.2900,-0.1900
1834299949056,-5.0000,21.1250,-23.6875,0.1400,0.3300,-0.0900
1834318954496,-7.6875,2.3750,-27.3750,0.0700,0.3500,0.1800
1834339008512,-8.9375,-14.5625,-31.0000,-0.4800,0.7300,0.0900
1834359062528,-12.7500,-28.0000,-39.3125,-0.7000,0.7700,-0.2300
1834378854400,-6.2500,-37.5625,-45.6250,-0.3900,0.3000,0.2100
1834398908416,-0.6250,-41.1250,-46.0625,0.1400,0.1100,0.0100
1834420011008,10.9375,-50.8750,-45.0625,0.2800,-0.0300,-0.1700
1834440065024,15.3750,-65.5625,-39.6250,-0.0200,-0.2200,-0.2500
1834460119040,13.3750,-75.4375,-34.8750,-1.1000,0.3100,0.3500
1834480041984,16.6875,-75.9375,-36.5625,-0.6700,0.2900,0.6800
1834499964928,9.5000,-73.5000,-35.2500,-0.3500,0.1600,0.1700
1834520018944,12.1875,-78.0000,-34.0625,0.0000,-0.1300,-0.0100
1834540072960,12.1875,-78.0000,-34.0625,0.0000,-0.1300,-0.0100
1834559995904,5.6250,-86.9375,-28.8750,-0.2000,-0.2200,0.3500
1834579918848,10.3125,-90.3125,-27.1875,-1.0900,0.2500,0.9700
1834599972864,7.2500,-85.6250,-30.1250,-0.8100,0.2400,0.3900
1834620026880,9.8750,-82.7500,-30.9375,-0.4000,0.0200,-0.0200
1834618978304,23.6875,-81.2500,-28.0000,-0.3100,-0.0300,0.0600
1834639032320,23.6875,-81.2500,-28.0000,-0.3100,-0.0300,0.0600
1834659086336,25.2500,-83.2500,-24.0000,-0.4600,0.0100,0.1700
1834679009280,21.1250,-84.8750,-19.9375,-0.8100,0.1500,0.4900
1834698932224,18.5000,-78.9375,-20.4375,-0.7300,0.4800,0.5200
1834718986240,18.8750,-73.0625,-21.2500,-0.3800,0.2800,0.1600
1834720034816,23.5000,-70.0625,-18.2500,-0.1800,-0.0300,-0.1900
1834739957760,27.1875,-69.5000,-13.4375,-0.1300,-0.0600,-0.3700
1834760011776,30.2500,-71.2500,-7.7500,-0.4500,0.0500,0.0100
1834779934720,28.3125,-67.4375,-4.6875,-0.6300,0.5000,0.1500
1834799988736,25.4375,-62.5000,-3.1875,-0.3900,0.2800,-0.1500
1834818994176,15.4375,-58.3750,2.5625,-0.1100,0.1400,-0.6200
1834839048192,29.1250,-47.6875,7.5000,-0.0800,0.1800,-0.7000
1834858971136,42.1875,-33.3750,12.3750,-0.2800,0.4700,-0.4300
1834878894080,38.5625,-15.3125,18.1875,-0.2400,0.7300,-0.3200
1834898948096,25.4375,6.1250,23.8750,-0.4100,0.6100,-0.5500
1834899996672,-6.3125,25.4375,30.9375,-0.2700,0.2200,-0.6600
1834920050688,-6.3125,25.4375,30.9375,-0.2700,0.2200,-0.6600
1834940104704,-6.7500,49.5625,34.7500,-0.2200,0.4400,-0.6600
1834960027648,18.8125,72.4375,34.2500,-0.3400,0.5000,-0.7400
1834979950592,40.0000,98.2500,26.8125,-0.5900,0.5700,-0.1000
1835000004608,34.4375,104.9375,24.3125,-0.7500,0.1800,-0.1500
1835020058624,13.1875,110.6875,22.6250,-0.5300,-0.0600,-0.5500
1835020058624,13.1875,110.6875,22.6250,-0.5300,-0.0600,-0.5500
1835039981568,2.3750,112.8125,22.8750,-0.5200,0.0000,-0.5900
1835060035584,14.7500,114.3125,20.8750,-0.5700,0.0300,-0.0100
1835079958528,32.7500,120.0000,17.3750,-1.0300,0.0000,0.4900
1835100012544,31.5625,123.0625,13.6875,-0.8300,-0.2900,0.0000
1835119017984,10.6875,119.5625,14.1250,-0.4500,-0.3700,-0.4100
1835139072000,-13.8750,112.4375,14.3125,-0.9500,0.0800,-0.1600
1835158994944,-18.3125,103.1875,12.6875,-1.3700,0.2800,0.4500
1835178917888,6.3750,98.5000,8.8750,-1.0200,0.4600,0.7100
1835198971904,-10.8750,95.3125,2.6250,-0.8600,0.3900,0.5600
1835219025920,-25.0625,82.5000,2.2500,-0.6800,0.3800,0.2200
1835219943424,-25.0625,82.5000,2.2500,-0.6800,0.3800,0.2200
1835239997440,-13.5000,66.2500,2.8750,-0.7000,0.4900,-0.1300
1835260051456,-1.9375,55.5000,0.7500,-0.8000,0.8400,-0.3500
1835279843328,-24.0000,49.8750,-8.4375,-0.8900,0.6900,-0.0800
1835299897344,-36.3125,46.0000,-17.6250,-0.8700,0.4700,-0.2400
1835319033856,-40.7500,32.8125,-24.8750,-0.3100,0.6300,-0.1700
1835338956800,-14.5625,17.7500,-32.4375,-0.2500,0.7000,-0.0900
1835359010816,-6.4375,0.1875,-37.2500,-0.2200,0.3900,-0.0700
1835378933760,-9.5000,-16.8750,-38.1250,-0.2100,0.2700,-0.0400
1835398987776,-8.0625,-34.5000,-39.8125,-0.3500,0.4400,-0.0100
1835418910720,1.4375,-51.1250,-41.1250,-0.4500,0.2200,0.0500
1835420090368,7.7500,-57.6875,-40.7500,-0.4500,0.2200,0.0500
1835440013312,17.7500,-71.0000,-38.5000,-0.4000,0.0800,-0.0300
1835460067328,22.6875,-77.8125,-37.6875,-0.2200,-0.0400,-0.1000
1835479990272,40.6875,-92.2500,-29.4375,-0.3200,-0.3300,0.1300
1835500044288,43.2500,-96.2500,-25.6875,-0.1900,-0.3600,0.1100
1835519967232,40.5625,-107.8750,-15.0000,-0.4100,-0.3700,0.6600
1835540021248,43.9375,-110.0000,-10.3750,-0.7000,-0.1600,0.6100
1835560075264,46.1875,-110.2500,-9.1875,-0.7500,-0.1300,0.2200
1835579998208,44.0000,-110.6250,-3.3750,-0.4500,-0.1400,0.1000
1835599921152,41.8125,-111.3125,-0.8750,-0.3500,-0.1200,0.0500
1835619975168,39.6875,-115.1875,5.5000,-0.1700,-0.0400,0.1400
1835619057664,38.0000,-116.8750,8.3750,-0.3100,0.0600,0.2900
1835638980608,37.1250,-113.4375,10.8750,-0.6700,0.4700,0.7500
1835659034624,41.2500,-103.1875,11.3750,-0.9900,0.0100,0.5100
1835678957568,47.5000,-95.5625,13.1250,-0.8700,0.1100,-0.0300
1835699011584,47.3125,-93.2500,16.0000,-0.4400,0.3500,-0.3100
1835719983104,41.0000,-92.1875,17.4375,-0.2400,-0.0600,-0.4000
1835740037120,50.5000,-82.1875,20.6250,-0.2700,0.2400,0.0800
1835759960064,51.5000,-65.9375,22.6250,-0.8100,0.3300,0.1700
1835779883008,33.5625,-52.6875,19.0000,-1.2100,0.7400,-0.4900
1835799937024,18.6875,-42.8750,14.0625,-1.0800,0.0900,-0.8100
1835818942464,17.5000,-31.8750,12.4375,-0.7900,0.0600,-0.6600
1835838996480,9.6875,-18.1250,12.9375,-0.2900,0.2500,-0.2300
1835859050496,-4.0000,-3.3750,18.9375,-0.1700,0.0000,-0.4700
1835878842368,-4.5000,13.2500,26.3750,0.0200,0.1200,-0.6300
1835898896384,1.1875,31.6250,29.3125,-0.0400,0.5500,-0.4200
1835918950400,0.1875,48.1875,29.9375,-0.3500,0.6800,-0.5600
1835939004416,0.3125,66.4375,26.6250,-0.4800,0.5800,-0.6800
1835958927360,-1.6875,83.0000,22.8750,-0.4600,0.1300,-0.4200
1835919998976,-3.8125,89.6875,22.7500,-0.4300,0.0200,-0.3400
1835940052992,-11.8125,103.1250,27.4375,-0.7600,-0.0500,-0.3700
1835960107008,-1.4375,107.7500,26.0000,-0.9900,0.3000,-0.6200
1835980029952,6.6875,112.1250,18.4375,-1.1500,0.4900,-0.4400
1835999952896,-0.2500,113.4375,14.5625,-1.1000,0.2900,-0.2700
1836020006912,-9.1250,114.1875,8.3125,-0.9800,0.2500,-0.0800
1836040060928,-24.0625,111.5000,3.6250,-1.1500,0.0300,0.1600
1836060114944,-37.4375,100.7500,-4.9375,-1.2300,0.0700,0.0300
1836079906816,-37.4375,100.7500,-4.9375,-1.1100,0.1100,0.0000
1836099960832,-27.7500,93.6875,-8.0000,-0.8900,0.2100,0.1300
1836118966272,-19.9375,89.0000,-11.0000,-0.9000,0.0900,0.2100
1836139020288,-26.0625,86.8750,-15.6875,-0.8800,-0.0600,-0.1100
1836159074304,-37.8125,83.1250,-18.4375,-0.8100,-0.1800,0.0000
1836178997248,-31.5000,72.1875,-17.3750,-0.5800,0.2900,0.0600
1836198920192,-24.8125,60.8750,-17.8125,-0.7100,0.0000,0.2700
1836220022784,-24.8125,60.8750,-17.8125,-0.7000,0.0500,0.2800
1836239945728,-33.9375,60.1875,-19.0000,-0.8500,0.0900,0.6400
1836259999744,-60.0625,59.6875,-20.6250,-0.4400,0.1200,0.1300
1836279922688,-52.0625,46.6250,-19.8125,-0.2900,0.2400,-0.3300
1836299976704,-24.6875,23.0000,-17.6875,-0.6200,0.5700,-0.0300
1836319899648,-16.8125,-5.8125,-23.1875,-0.6100,0.4800,0.0800
1836339953664,-14.8750,-12.1250,-24.7500,-0.4400,0.1200,0.0900
1836318982144,-14.8750,-12.1250,-24.7500,-0.4400,0.1200,0.0900
1836339036160,-9.9375,-23.5000,-26.3125,-0.0700,0.2900,-0.0200
1836358959104,-6.8750,-43.6875,-31.5000,-0.1000,0.2200,-0.1900
1836378882048,0.1250,-54.9375,-35.7500,-0.5300,0.0900,0.1500
1836398936064,5.6250,-62.4375,-42.5000,-0.9400,0.4100,-0.0600
1836418990080,6.6250,-65.4375,-44.6250,-0.9200,0.2900,-0.2400
1836420038656,15.5000,-67.4375,-47.1875,-0.9000,0.0500,-0.4500
1836440092672,43.6250,-69.3750,-51.1250,-0.0200,0.0000,-0.2600
1836460146688,40.2500,-86.3125,-38.6250,0.0000,0.2800,0.1500
1836479938560,21.8125,-92.1250,-33.4375,-0.3700,0.3200,0.1900
1836499992576,3.7500,-98.6250,-24.5000,-0.7200,-0.8100,-0.3000
1836520046592,16.7500,-96.1875,-17.7500,-0.7600,-0.3400,-0.1100
1836520046592,16.7500,-96.1875,-17.7500,-0.7600,-0.3400,-0.1100
1836540100608,23.8125,-96.8125,-11.8125,-0.3600,0.3900,0.2200
1836560023552,20.0000,-94.6875,-12.6875,-0.3200,0.7800,0.4400
1836579946496,18.0625,-93.3750,-11.3125,-0.5900,0.0800,0.3700
1836600000512,8.2500,-93.1875,-4.9375,-0.5300,-0.0100,0.4000
1836619005952,-0.1875,-89.1250,-1.6250,-0.5700,0.1700,0.5100
1836639059968,4.6250,-85.6250,2.2500,-0.4800,0.2700,0.5900
1836659113984,7.4375,-81.6250,6.0625,-0.5600,0.1900,0.4800
1836678905856,7.1250,-76.3125,10.2500,-0.6400,0.2600,0.3700
1836698959872,-4.2500,-67.5625,18.5625,-0.6300,0.3300,0.1900
1836719013888,-10.4375,-65.1250,21.3125,-0.5000,0.4100,-0.1900
1836719931392,-10.4375,-65.1250,21.3125,-0.5000,0.4100,-0.1900
1836739985408,-6.7500,-58.3125,24.5625,-0.3200,0.4100,-0.1600
1836760039424,5.8125,-44.7500,28.4375,-0.3000,0.6700,0.0200
1836779962368,7.0625,-30.7500,33.9375,-0.3600,0.3700,-0.1100
1836799885312,8.3750,-10.2500,39.7500,-0.4500,0.4800,-0.3300
1836819021824,34.2500,20.3125,44.1250,-0.3200,0.1800,-0.9000
1836838944768,43.7500,29.9375,45.6875,-0.2200,0.1400,-0.8400
1836858998784,49.8750,47.3125,49.3750,-0.2900,0.3700,-0.3800
1836878921728,42.4375,63.6875,51.3750,-0.7800,0.4800,-0.5300
1836898975744,13.5000,78.6875,47.0625,-1.1500,0.2200,-0.6600
1836918898688,15.0000,85.0625,43.8750,-1.1200,0.2900,-0.6600
1836920078336,15.0000,85.0625,43.8750,-1.1200,0.2900,-0.6600
1836940001280,12.0000,102.7500,34.0000,-0.8900,-0.1300,-0.1000
1836960055296,5.1875,105.6875,32.4375,-0.8300,-0.0600,-0.0100
1836979978240,-7.4375,107.0625,26.8125,-0.9700,0.0800,-0.2400
1837000032256,-1.5625,105.7500,20.1250,-0.9200,0.1300,-0.3500
1837019955200,-1.0000,107.9375,12.2500,-1.1700,0.0100,-0.2300
1837019955200,-2.9375,108.9375,7.7500,-1.1700,0.0000,-0.1100
1837040009216,-10.8125,109.6875,-2.0000,-1.0100,0.0200,0.2000
1837060063232,-23.5000,105.1250,-8.6875,-0.5200,-0.0500,-0.0300
1837079986176,-25.1250,98.5000,-12.8125,-0.3100,-0.2000,-0.3700
1837100040192,-20.8750,91.6875,-14.6250,-0.7800,0.2600,0.0300
1837119963136,-36.9375,83.3125,-18.8125,-0.8900,0.3000,0.2700
1837119045632,-36.9375,83.3125,-18.8125,-0.9900,0.1800,0.2700
1837139099648,-38.3125,75.3125,-24.1250,-0.6600,0.1600,-0.2400
1837159022592,-36.6250,64.8125,-29.0625,-0.1500,0.1200,-0.2400
1837178945536,-32.6875,52.8750,-33.4375,0.0000,0.1700,-0.3300
1837198999552,-32.7500,36.7500,-37.0000,-0.4400,-0.1200,0.2600
1837219971072,-10.6250,20.4375,-36.7500,-0.5400,0.2100,0.3200
1837240025088,-1.3125,3.9375,-39.0000,-0.4100,0.7200,0.2500
1837259948032,-0.4375,-9.6875,-43.4375,-0.6800,0.1200,0.0700
1837279870976,16.2500,-24.4375,-42.8750,-0.4100,0.0200,-0.1300
1837299924992,29.2500,-42.0625,-41.3125,-0.4000,0.3000,0.2900
1837319979008,30.1250,-55.0625,-41.1875,-0.8900,0.3200,0.3000
1837339901952,26.8750,-61.3750,-43.8125,-0.9100,0.2700,0.3700
1837359955968,30.3125,-60.5625,-46.1875,-0.8700,0.5000,0.4500
1837318930432,31.7500,-61.1250,-46.7500,-0.4800,0.2800,0.1500
1837338984448,33.1250,-67.8750,-38.6250,-0.1800,0.0400,0.4000
1837359038464,20.8750,-78.6250,-26.0625,-0.0400,-0.0800,0.5800
1837378961408,9.6875,-82.4375,-17.3125,-0.4900,0.2500,0.7300
1837398884352,20.5625,-82.0000,-12.0000,-0.3500,0.1100,0.2100
1837418938368,25.6250,-83.8750,-5.8750,-0.3800,0.0600,0.1000
1837419986944,25.6250,-83.8750,-5.8750,-0.3400,0.0200,-0.0700
1837440040960,29.5625,-88.4375,-0.4375,-0.6000,0.0600,-0.1300
1837460094976,41.8125,-95.8750,7.3125,-0.7600,0.4500,0.2600
1837480017920,26.7500,-94.8750,8.6875,-0.7600,0.4700,0.3000
1837499940864,22.1250,-91.8750,8.8750,-0.6100,0.4700,0.0100
1837519994880,16.3750,-93.8750,10.1250,-0.5900,0.3100,-0.2000
1837519994880,15.8125,-95.3125,11.5000,-0.4400,0.2400,-0.3000
1837540048896,15.3125,-97.6875,15.1875,-0.4400,0.1500,-0.0300
1837560102912,13.2500,-91.2500,18.3750,-0.3600,0.2600,0.3500
1837579894784,14.6250,-80.3125,19.4375,-0.4800,0.2800,0.2900
1837599948800,23.6250,-69.7500,20.5000,-0.3700,0.1500,-0.3600
1837620002816,28.8125,-56.3750,23.6250,-0.2200,0.4200,-0.4300
1837618954240,28.8125,-56.3750,23.6250,-0.2600,0.4300,-0.3300
1837639008256,16.6250,-38.7500,27.5000,-0.3200,0.4300,-0.2200
1837659062272,9.6250,-16.6875,28.6250,-0.4400,0.6000,-0.3300
1837678985216,7.5625,4.1875,30.7500,-0.2600,0.3300,-0.6200
1837699039232,12.9375,25.0000,31.3750,-0.1000,0.2900,-0.8000
1837720010752,27.6875,47.0625,30.0625,-0.0400,0.4600,-0.4600
1837739933696,41.6250,68.5625,26.9375,-0.2200,0.5100,0.0200
1837759987712,43.6250,87.0625,22.6250,-0.1800,0.2100,-0.2000
1837779910656,30.5000,96.8750,23.3125,-0.3200,-0.1300,-0.9800
1837799964672,15.4375,100.9375,24.2500,-0.3500,-0.1800,-1.2300
1837819887616,10.7500,102.6250,23.1875,-0.7000,0.0600,-0.7300
1837818970112,5.0000,105.8125,20.7500,-0.8000,0.2000,-0.4200
1837839024128,-18.3750,109.7500,12.6875,-1.1700,0.6100,-0.3900
1837858947072,-52.1875,110.7500,5.4375,-0.7700,0.0000,-0.6400
1837878870016,-55.6875,111.1250,1.9375,-0.5300,-0.0300,-0.3500
1837898924032,-54.2500,110.1875,2.1250,-0.4500,-0.1100,0.1200
1837920026624,-53.2500,109.5625,2.9375,-0.4000,0.0000,0.2500
1837940080640,-49.3125,109.8125,3.1250,-0.6500,0.1700,0.2600
1837960134656,-48.1250,108.6250,0.8125,-0.7400,0.2200,0.0000
1837979926528,-53.7500,100.0625,-8.5625,-0.6700,0.0300,0.1100
1837999980544,-50.6250,95.0625,-10.5000,-0.4700,-0.2400,0.4600
1838020034560,-34.6250,84.4375,-10.3125,-0.4400,0.0000,0.6600
1838040088576,-34.6250,84.4375,-10.3125,-0.4800,0.1500,0.3500
1838060011520,-32.2500,82.2500,-11.5625,-0.3800,0.1400,0.2500
1838079934464,-28.9375,74.7500,-13.5000,-0.4300,0.3300,0.1400
1838099988480,-21.6875,58.6250,-16.3125,-0.5100,0.4800,0.0600
1838120042496,-9.9375,24.7500,-22.0625,-0.5200,0.5900,0.3700
1838118993920,-3.2500,7.8125,-26.5000,-0.5200,0.4900,0.4300
1838139047936,-1.8750,0.8750,-28.2500,-0.5500,0.1700,0.2900
1838159101952,2.5625,-11.1875,-31.4375,-0.4200,0.2400,0.0900
1838178893824,8.3125,-23.1875,-32.6875,-0.3400,0.3500,0.2100
1838198947840,8.8125,-35.9375,-34.3750,-0.5100,0.3800,0.2000
1838219919360,12.9375,-46.4375,-37.5625,-0.5400,0.3200,0.2200
1838239973376,16.0625,-55.0000,-40.6875,-0.5300,0.2500,0.1800
1838260027392,17.6250,-61.6875,-42.3125,-0.2200,0.1500,-0.1400
1838279950336,19.5000,-69.0000,-41.1250,-0.2600,0.1500,-0.0500
1838299873280,21.6250,-77.2500,-38.0000,-0.0300,0.3000,-0.1600
1838319009792,23.4375,-85.8750,-35.0000,-0.1200,0.1300,0.1900
1838338932736,21.4375,-88.2500,-32.1875,-0.1200,0.1300,0.1900
1838358986752,21.0625,-90.1250,-29.6250,-0.1900,-0.0100,-0.1100
1838378909696,26.8750,-95.6250,-24.1250,0.0900,0.2300,-0.2000
1838398963712,31.3125,-101.6250,-19.1250,-0.1300,0.2500,-0.3100
1838418886656,28.3750,-109.8750,-15.0625,-0.1200,0.1200,0.0500
1838420066304,19.2500,-111.2500,-10.5625,-0.4100,0.0100,0.6100
1838440120320,17.6250,-104.0000,-7.3125,-0.3800,0.1000,0.6100
1838460043264,16.2500,-99.1250,-4.3750,-0.1000,0.1500,0.2700
1838479966208,28.3125,-94.2500,-0.8125,0.0100,0.1200,0.2100
1838500020224,35.9375,-90.1250,4.7500,-0.3100,0.2500,-0.1400
1838520074240,29.5625,-88.6875,11.1250,-0.4000,0.0700,0.0700
1838539997184,29.5625,-88.6875,11.1250,-0.4000,0.0700,0.0700
1838560051200,22.0000,-79.4375,15.5000,-0.4200,0.3300,0.2600
1838579974144,7.9375,-65.0625,19.6875,-0.2000,0.4400,-0.0700
1838600028160,4.3125,-51.1250,23.5000,-0.1100,0.4200,-0.4700
1838619951104,8.2500,-34.8750,26.3750,0.0800,0.3800,-0.3100
1838619033600,17.1250,-13.2500,30.9375,0.0200,0.0000,-0.5900
1838639087616,35.8750,6.0000,38.1250,-0.1200,0.4600,-0.6500
1838659010560,32.8750,21.1875,42.3125,-0.3100,0.5700,-0.3900
1838678933504,19.8750,40.3750,41.5000,-0.3500,0.3700,-0.4400
1838698987520,37.6250,75.5000,37.1875,-0.1000,0.2800,-0.7400
1838719959040,32.5000,88.5625,38.8750,-0.3200,0.0800,-0.7600
1838740013056,13.5625,98.5625,38.0000,-0.6500,0.1400,-0.4800
1838760067072,-0.0625,104.1250,36.2500,-0.8200,0.1300,-0.3700
1838779858944,-15.2500,110.5000,30.0625,-1.0300,0.3200,-0.1700
1838799912960,-32.8125,119.5000,21.5625,-0.7000,0.3600,-0.0800
1838818918400,-40.6875,128.1875,12.5000,-0.6500,0.4900,-0.4000
1838838972416,-46.2500,130.9375,7.0625,-0.7000,-0.2200,-0.7500
1838859026432,-53.1875,127.3125,7.0000,-0.7300,-0.2400,-0.5600
1838878949376,-57.8125,117.7500,5.5000,-0.9300,0.0600,-0.2800
1838898872320,-53.5000,106.5000,2.0000,-0.7800,0.2600,0.1200
1838920105984,-44.2500,98.5625,-6.2500,-0.7700,0.5800,0.1900
1838940028928,-36.1250,90.4375,-15.0625,-0.8200,0.0400,0.1200
1838960082944,-21.2500,75.0000,-19.9375,-0.6800,0.3600,0.2900
1838980005888,-22.9375,51.6875,-23.6250,-0.4300,0.4300,0.2000
1839000059904,-14.0625,27.6875,-25.2500,-0.3300,0.4500,0.2100
1839019982848,-5.1250,7.3750,-28.3750,-0.6200,0.4300,0.6900
1839040036864,-5.1250,7.3750,-28.3750,-0.6200,0.4300,0.6900
1839060090880,0.0000,-10.1875,-30.7500,-0.7000,0.4800,0.7200
1839080013824,6.3750,-24.6250,-32.9375,-0.5700,0.3800,0.1900
1839099936768,13.5625,-37.1250,-34.7500,-0.4400,0.2300,0.0200
1839119990784,19.5625,-47.7500,-35.1875,-0.3800,0.2300,0.1300
1839119073280,24.0000,-55.4375,-33.5625,-0.4100,0.1800,0.2300
1839138996224,29.0000,-57.3750,-32.2500,-0.5500,0.1000,0.2800
1839159050240,30.7500,-57.9375,-31.0000,-0.4900,0.1200,0.2700
1839178973184,21.1250,-59.3750,-26.8125,-0.1200,0.1600,0.1400
1839199027200,20.3125,-60.1250,-25.0000,-0.1800,0.1300,-0.1400
1839219998720,27.2500,-66.6250,-19.0625,-0.3100,0.1500,-0.1700
